"country_name","year","water_source_type","water_treatment","avg_bacterial_count","avg_clean_water_access","sample_count","effectiveness_score","trend_flag"
"Ethiopia",2017,"Well","Filtration","2524.67","88.93","30","163.68","Improving"
"Ethiopia",2018,"Well","Filtration","1766.30","56.79","50","139.13","Worsening"
"Ethiopia",2020,"Well","Filtration","2416.00","60.05","90","135.89","Worsening"
"Ethiopia",2021,"Well","Filtration","3207.20","76.33","75","144.26","Improving"
"Ethiopia",2022,"Well","Filtration","2646.00","88.20","50","161.74","Improving"
"Ethiopia",2023,"Well","Filtration","2936.33","74.56","45","145.20","Worsening"
"India",2000,"Lake","Boiling","2237.10","87.22","50","164.85","N/A"
"India",2001,"Lake","Boiling","2333.06","76.63","85","153.30","Worsening"
"India",2002,"Lake","Boiling","3028.46","72.43","65","142.15","Worsening"
"India",2006,"Lake","Boiling","2863.15","48.51","65","119.88","Worsening"
"India",2012,"Lake","Boiling","2284.71","90.89","35","168.04","Improving"
"India",2014,"Lake","Boiling","2263.00","47.25","135","124.62","Worsening"
"India",2016,"Lake","Boiling","1509.73","98.03","55","182.93","Improving"
"India",2018,"Lake","Boiling","2472.92","92.39","60","167.66","Worsening"
"India",2019,"Lake","Boiling","3049.64","32.60","55","102.10","Worsening"
"India",2021,"Lake","Boiling","2188.73","80.55","110","158.66","Improving"
"India",2001,"Lake","Chlorination","2333.06","59.40","255","136.07","N/A"
"India",2004,"Lake","Chlorination","2727.81","55.98","80","128.70","Worsening"
"India",2007,"Lake","Chlorination","2544.10","61.10","50","135.66","Improving"
"India",2008,"Lake","Chlorination","1924.00","63.72","100","144.48","Improving"
"India",2009,"Lake","Chlorination","2292.94","56.97","160","134.04","Worsening"
"India",2010,"Lake","Chlorination","2805.77","43.59","65","115.53","Worsening"
"India",2014,"Lake","Chlorination","2263.00","53.45","45","130.82","Improving"
"India",2016,"Lake","Chlorination","1509.73","75.49","110","160.39","Improving"
"India",2019,"Lake","Chlorination","3049.64","43.15","55","112.65","Worsening"
"India",2022,"Lake","Chlorination","2306.54","85.97","65","162.90","Improving"
"India",2000,"Lake","Filtration","2237.10","96.85","50","174.48","N/A"
"India",2002,"Lake","Filtration","3028.46","64.28","65","134.00","Worsening"
"India",2003,"Lake","Filtration","2722.09","39.13","55","111.91","Worsening"
"India",2009,"Lake","Filtration","2292.94","78.31","80","155.38","Improving"
"India",2013,"Lake","Filtration","1571.75","49.98","80","134.26","Worsening"
"India",2016,"Lake","Filtration","1509.73","71.14","55","156.04","Improving"
"India",2017,"Lake","Filtration","2257.93","65.64","70","143.06","Worsening"
"India",2023,"Lake","Filtration","1269.00","68.14","55","155.45","Improving"
"India",2000,"Pond","Boiling","2237.10","68.85","50","146.48","N/A"
"India",2001,"Pond","Boiling","2333.06","66.46","170","143.13","Worsening"
"India",2003,"Pond","Boiling","2722.09","97.45","55","170.23","Improving"
"India",2005,"Pond","Boiling","2423.69","51.99","130","127.75","Worsening"
"India",2006,"Pond","Boiling","2863.15","36.14","130","107.51","Worsening"
"India",2011,"Pond","Boiling","2656.22","97.01","45","170.45","Improving"
"India",2013,"Pond","Boiling","1571.75","32.71","80","116.99","Worsening"
"India",2019,"Pond","Boiling","3049.64","38.44","55","107.94","Worsening"
"India",2021,"Pond","Boiling","2188.73","48.41","55","126.52","Improving"
"India",2023,"Pond","Boiling","1269.00","78.85","55","166.16","Improving"
"India",2000,"Pond","Chlorination","2237.10","85.39","50","163.02","N/A"
"India",2001,"Pond","Chlorination","2333.06","80.06","85","156.73","Worsening"
"India",2004,"Pond","Chlorination","2727.81","93.60","80","166.32","Improving"
"India",2005,"Pond","Chlorination","2423.69","71.87","65","147.63","Worsening"
"India",2006,"Pond","Chlorination","2863.15","91.50","65","162.87","Improving"
"India",2007,"Pond","Chlorination","2544.10","31.69","50","106.25","Worsening"
"India",2010,"Pond","Chlorination","2805.77","98.72","65","170.66","Improving"
"India",2013,"Pond","Chlorination","1571.75","61.20","80","145.48","Worsening"
"India",2016,"Pond","Chlorination","1509.73","78.44","55","163.34","Improving"
"India",2023,"Pond","Chlorination","1269.00","80.90","110","168.21","Improving"
"India",2001,"Pond","Filtration","2333.06","47.72","85","124.39","N/A"
"India",2006,"Pond","Filtration","2863.15","81.07","65","152.44","Improving"
"India",2008,"Pond","Filtration","1924.00","59.62","50","140.38","Worsening"
"India",2011,"Pond","Filtration","2656.22","35.47","45","108.91","Worsening"
"India",2012,"Pond","Filtration","2284.71","49.02","35","126.17","Improving"
"India",2013,"Pond","Filtration","1571.75","57.18","320","141.46","Improving"
"India",2014,"Pond","Filtration","2263.00","98.41","45","175.78","Improving"
"India",2015,"Pond","Filtration","3112.45","49.57","55","118.45","Worsening"
"India",2023,"Pond","Filtration","1269.00","46.11","55","133.42","Improving"
"India",2000,"River","Boiling","2237.10","77.94","50","155.57","N/A"
"India",2004,"River","Boiling","2727.81","64.13","240","136.85","Worsening"
"India",2006,"River","Boiling","2863.15","68.85","65","140.22","Improving"
"India",2009,"River","Boiling","2292.94","72.44","160","149.51","Improving"
"India",2012,"River","Boiling","2284.71","42.94","70","120.09","Worsening"
"India",2013,"River","Boiling","1571.75","60.83","80","145.11","Improving"
"India",2016,"River","Boiling","1509.73","75.60","55","160.50","Improving"
"India",2019,"River","Boiling","3049.64","38.21","55","107.71","Worsening"
"India",2023,"River","Boiling","1269.00","31.80","55","119.11","Improving"
"India",2024,"River","Boiling","2220.40","83.55","25","161.35","Improving"
"India",2003,"River","Chlorination","2722.09","73.21","55","145.99","N/A"
"India",2005,"River","Chlorination","2423.69","33.45","65","109.21","Worsening"
"India",2006,"River","Chlorination","2863.15","42.26","65","113.63","Improving"
"India",2007,"River","Chlorination","2544.10","59.05","50","133.61","Improving"
"India",2008,"River","Chlorination","1924.00","36.65","50","117.41","Worsening"
"India",2009,"River","Chlorination","2292.94","88.45","80","165.52","Improving"
"India",2012,"River","Chlorination","2284.71","59.93","35","137.08","Worsening"
"India",2020,"River","Chlorination","3171.50","63.96","40","132.25","Worsening"
"India",2022,"River","Chlorination","2306.54","59.25","130","136.18","Improving"
"India",2024,"River","Chlorination","2220.40","38.04","25","115.84","Worsening"
"India",2002,"River","Filtration","3028.46","77.87","65","147.59","N/A"
"India",2003,"River","Filtration","2722.09","75.64","55","148.42","Stable"
"India",2005,"River","Filtration","2423.69","51.37","65","127.13","Worsening"
"India",2006,"River","Filtration","2863.15","65.83","65","137.20","Improving"
"India",2007,"River","Filtration","2544.10","68.26","50","142.82","Improving"
"India",2010,"River","Filtration","2805.77","66.50","130","138.44","Worsening"
"India",2012,"River","Filtration","2284.71","59.74","35","136.89","Worsening"
"India",2013,"River","Filtration","1571.75","60.50","80","144.78","Improving"
"India",2015,"River","Filtration","3112.45","44.04","55","112.92","Worsening"
"India",2020,"River","Filtration","3171.50","56.95","40","125.24","Improving"
"India",2021,"River","Filtration","2188.73","73.59","110","151.70","Improving"
"India",2022,"River","Filtration","2306.54","68.35","130","145.28","Worsening"
"India",2023,"River","Filtration","1269.00","98.60","55","185.91","Improving"
"India",2003,"Spring","Boiling","2722.09","89.25","55","162.03","N/A"
"India",2009,"Spring","Boiling","2292.94","73.31","160","150.38","Worsening"
"India",2013,"Spring","Boiling","1571.75","52.81","80","137.09","Worsening"
"India",2015,"Spring","Boiling","3112.45","34.66","55","103.54","Worsening"
"India",2016,"Spring","Boiling","1509.73","35.01","55","119.91","Improving"
"India",2018,"Spring","Boiling","2472.92","92.10","60","167.37","Improving"
"India",2023,"Spring","Boiling","1269.00","54.26","55","141.57","Worsening"
"India",2000,"Spring","Chlorination","2237.10","59.51","50","137.14","N/A"
"India",2002,"Spring","Chlorination","3028.46","74.14","130","143.86","Improving"
"India",2003,"Spring","Chlorination","2722.09","89.49","55","162.27","Improving"
"India",2004,"Spring","Chlorination","2727.81","70.03","80","142.75","Worsening"
"India",2005,"Spring","Chlorination","2423.69","69.75","130","145.51","Improving"
"India",2011,"Spring","Chlorination","2656.22","65.66","45","139.10","Worsening"
"India",2018,"Spring","Chlorination","2472.92","78.47","60","153.74","Improving"
"India",2020,"Spring","Chlorination","3171.50","79.26","40","147.55","Worsening"
"India",2022,"Spring","Chlorination","2306.54","74.52","65","151.45","Improving"
"India",2023,"Spring","Chlorination","1269.00","89.03","55","176.34","Improving"
"India",2000,"Spring","Filtration","2237.10","35.01","50","112.64","N/A"
"India",2001,"Spring","Filtration","2333.06","87.52","170","164.19","Improving"
"India",2005,"Spring","Filtration","2423.69","30.49","65","106.25","Worsening"
"India",2007,"Spring","Filtration","2544.10","57.79","50","132.35","Improving"
"India",2008,"Spring","Filtration","1924.00","69.32","50","150.08","Improving"
"India",2010,"Spring","Filtration","2805.77","69.13","65","141.07","Worsening"
"India",2011,"Spring","Filtration","2656.22","62.73","45","136.17","Worsening"
"India",2013,"Spring","Filtration","1571.75","48.22","160","132.50","Worsening"
"India",2017,"Spring","Filtration","2257.93","72.56","210","149.98","Improving"
"India",2021,"Spring","Filtration","2188.73","85.88","55","163.99","Improving"
"India",2002,"Tap","Boiling","3028.46","48.52","130","118.24","N/A"
"India",2003,"Tap","Boiling","2722.09","33.57","55","106.35","Worsening"
"India",2004,"Tap","Boiling","2727.81","53.31","80","126.03","Improving"
"India",2006,"Tap","Boiling","2863.15","98.63","65","170.00","Improving"
"India",2009,"Tap","Boiling","2292.94","78.45","80","155.52","Worsening"
"India",2011,"Tap","Boiling","2656.22","78.64","45","152.08","Worsening"
"India",2015,"Tap","Boiling","3112.45","45.49","55","114.37","Worsening"
"India",2017,"Tap","Boiling","2257.93","74.81","70","152.23","Improving"
"India",2018,"Tap","Boiling","2472.92","96.84","60","172.11","Improving"
"India",2022,"Tap","Boiling","2306.54","55.64","65","132.57","Worsening"
"India",2003,"Tap","Chlorination","2722.09","99.51","55","172.29","N/A"
"India",2004,"Tap","Chlorination","2727.81","63.06","160","135.78","Worsening"
"India",2006,"Tap","Chlorination","2863.15","46.98","65","118.35","Worsening"
"India",2007,"Tap","Chlorination","2544.10","60.31","50","134.87","Improving"
"India",2013,"Tap","Chlorination","1571.75","72.98","80","157.26","Improving"
"India",2018,"Tap","Chlorination","2472.92","62.46","180","137.73","Worsening"
"India",2020,"Tap","Chlorination","3171.50","55.20","40","123.49","Worsening"
"India",2021,"Tap","Chlorination","2188.73","65.30","55","143.41","Improving"
"India",2000,"Tap","Filtration","2237.10","43.56","50","121.19","N/A"
"India",2009,"Tap","Filtration","2292.94","37.71","160","114.78","Worsening"
"India",2010,"Tap","Filtration","2805.77","99.94","65","171.88","Improving"
"India",2011,"Tap","Filtration","2656.22","97.61","45","171.05","Stable"
"India",2014,"Tap","Filtration","2263.00","31.39","45","108.76","Worsening"
"India",2015,"Tap","Filtration","3112.45","44.65","55","113.53","Improving"
"India",2016,"Tap","Filtration","1509.73","65.33","55","150.23","Improving"
"India",2017,"Tap","Filtration","2257.93","62.95","140","140.37","Worsening"
"India",2019,"Tap","Filtration","3049.64","83.05","55","152.55","Improving"
"India",2020,"Tap","Filtration","3171.50","54.30","40","122.59","Worsening"
"India",2021,"Tap","Filtration","2188.73","70.84","55","148.95","Improving"
"India",2023,"Tap","Filtration","1269.00","51.51","55","138.82","Worsening"
"India",2005,"Well","Boiling","2423.69","88.60","130","164.36","N/A"
"India",2008,"Well","Boiling","1924.00","94.12","50","174.88","Improving"
"India",2010,"Well","Boiling","2805.77","58.34","65","130.28","Worsening"
"India",2013,"Well","Boiling","1571.75","81.91","80","166.19","Improving"
"India",2016,"Well","Boiling","1509.73","31.80","55","116.70","Worsening"
"India",2017,"Well","Boiling","2257.93","85.88","70","163.30","Improving"
"India",2018,"Well","Boiling","2472.92","67.28","60","142.55","Worsening"
"India",2020,"Well","Boiling","3171.50","61.55","40","129.84","Worsening"
"India",2022,"Well","Boiling","2306.54","65.20","130","142.13","Improving"
"India",2001,"Well","Chlorination","2333.06","64.12","170","140.79","N/A"
"India",2002,"Well","Chlorination","3028.46","71.78","65","141.50","Stable"
"India",2003,"Well","Chlorination","2722.09","91.45","55","164.23","Improving"
"India",2004,"Well","Chlorination","2727.81","56.08","160","128.80","Worsening"
"India",2005,"Well","Chlorination","2423.69","70.61","130","146.37","Improving"
"India",2006,"Well","Chlorination","2863.15","44.28","130","115.65","Worsening"
"India",2007,"Well","Chlorination","2544.10","94.53","50","169.09","Improving"
"India",2009,"Well","Chlorination","2292.94","54.98","160","132.05","Worsening"
"India",2014,"Well","Chlorination","2263.00","30.74","45","108.11","Worsening"
"India",2020,"Well","Chlorination","3171.50","41.79","40","110.08","Improving"
"India",2000,"Well","Filtration","2237.10","87.17","50","164.80","N/A"
"India",2002,"Well","Filtration","3028.46","62.34","130","132.06","Worsening"
"India",2004,"Well","Filtration","2727.81","60.84","240","133.56","Improving"
"India",2007,"Well","Filtration","2544.10","66.38","50","140.94","Improving"
"India",2010,"Well","Filtration","2805.77","31.09","65","103.03","Worsening"
"India",2015,"Well","Filtration","3112.45","89.63","165","158.51","Improving"
"India",2017,"Well","Filtration","2257.93","67.56","70","144.98","Worsening"
"India",2018,"Well","Filtration","2472.92","73.03","60","148.30","Improving"
"India",2019,"Well","Filtration","3049.64","65.01","165","134.51","Worsening"
"India",2022,"Well","Filtration","2306.54","72.25","130","149.18","Improving"
"Indonesia",2000,"Lake","Boiling","3448.00","60.19","45","125.71","N/A"
"Indonesia",2001,"Lake","Boiling","2478.08","85.13","65","160.35","Improving"
"Indonesia",2002,"Lake","Boiling","2599.17","63.11","90","137.12","Worsening"
"Indonesia",2003,"Lake","Boiling","2715.14","58.35","140","131.20","Worsening"
"Indonesia",2004,"Lake","Boiling","2174.56","38.45","90","116.70","Worsening"
"Indonesia",2006,"Lake","Boiling","2036.86","96.98","105","176.61","Improving"
"Indonesia",2008,"Lake","Boiling","2449.38","62.98","40","138.49","Worsening"
"Indonesia",2009,"Lake","Boiling","2174.64","65.87","110","144.12","Improving"
"Indonesia",2010,"Lake","Boiling","2588.50","69.80","60","143.92","Stable"
"Indonesia",2014,"Lake","Boiling","2619.93","36.40","70","110.20","Worsening"
"Indonesia",2015,"Lake","Boiling","2436.60","60.85","75","136.48","Improving"
"Indonesia",2016,"Lake","Boiling","3107.82","55.56","55","124.48","Worsening"
"Indonesia",2019,"Lake","Boiling","2374.38","53.29","80","129.55","Improving"
"Indonesia",2023,"Lake","Boiling","2377.15","37.27","65","113.50","Worsening"
"Indonesia",2002,"Lake","Chlorination","2599.17","42.33","90","116.34","N/A"
"Indonesia",2003,"Lake","Chlorination","2715.14","88.31","70","161.16","Improving"
"Indonesia",2004,"Lake","Chlorination","2174.56","93.82","90","172.07","Improving"
"Indonesia",2006,"Lake","Chlorination","2036.86","31.71","210","111.34","Worsening"
"Indonesia",2009,"Lake","Chlorination","2174.64","50.96","55","129.21","Improving"
"Indonesia",2011,"Lake","Chlorination","2089.81","78.00","80","157.10","Improving"
"Indonesia",2014,"Lake","Chlorination","2619.93","58.43","70","132.23","Worsening"
"Indonesia",2015,"Lake","Chlorination","2436.60","92.39","75","168.02","Improving"
"Indonesia",2016,"Lake","Chlorination","3107.82","31.57","55","100.49","Worsening"
"Indonesia",2017,"Lake","Chlorination","2456.10","41.39","50","116.83","Improving"
"Indonesia",2022,"Lake","Chlorination","2862.00","58.48","50","129.86","Improving"
"Indonesia",2024,"Lake","Chlorination","2975.30","35.67","50","105.92","Worsening"
"Indonesia",2000,"Lake","Filtration","3448.00","70.03","90","135.55","N/A"
"Indonesia",2002,"Lake","Filtration","2599.17","83.44","90","157.45","Improving"
"Indonesia",2004,"Lake","Filtration","2174.56","60.84","180","139.09","Worsening"
"Indonesia",2005,"Lake","Filtration","2696.31","97.80","65","170.84","Improving"
"Indonesia",2006,"Lake","Filtration","2036.86","62.67","210","142.30","Worsening"
"Indonesia",2010,"Lake","Filtration","2588.50","89.03","120","163.15","Improving"
"Indonesia",2012,"Lake","Filtration","2774.00","57.83","30","130.09","Worsening"
"Indonesia",2014,"Lake","Filtration","2619.93","80.75","70","154.55","Improving"
"Indonesia",2015,"Lake","Filtration","2436.60","72.76","75","148.39","Worsening"
"Indonesia",2017,"Lake","Filtration","2456.10","81.72","50","157.16","Improving"
"Indonesia",2024,"Lake","Filtration","2975.30","84.15","50","154.40","Worsening"
"Indonesia",2007,"Pond","Boiling","2811.50","57.87","100","129.76","N/A"
"Indonesia",2008,"Pond","Boiling","2449.38","66.04","40","141.55","Improving"
"Indonesia",2009,"Pond","Boiling","2174.64","85.38","55","163.63","Improving"
"Indonesia",2010,"Pond","Boiling","2588.50","45.70","60","119.82","Worsening"
"Indonesia",2011,"Pond","Boiling","2089.81","33.98","80","113.08","Worsening"
"Indonesia",2015,"Pond","Boiling","2436.60","36.32","75","111.95","Worsening"
"Indonesia",2017,"Pond","Boiling","2456.10","56.48","50","131.92","Improving"
"Indonesia",2018,"Pond","Boiling","2026.45","68.47","55","148.21","Improving"
"Indonesia",2002,"Pond","Chlorination","2599.17","72.64","180","146.65","N/A"
"Indonesia",2005,"Pond","Chlorination","2696.31","32.74","65","105.78","Worsening"
"Indonesia",2006,"Pond","Chlorination","2036.86","71.86","210","151.49","Improving"
"Indonesia",2007,"Pond","Chlorination","2811.50","44.34","50","116.23","Worsening"
"Indonesia",2008,"Pond","Chlorination","2449.38","57.23","80","132.74","Improving"
"Indonesia",2010,"Pond","Chlorination","2588.50","89.97","60","164.09","Improving"
"Indonesia",2011,"Pond","Chlorination","2089.81","96.31","80","175.41","Improving"
"Indonesia",2012,"Pond","Chlorination","2774.00","73.93","30","146.19","Worsening"
"Indonesia",2014,"Pond","Chlorination","2619.93","80.63","70","154.43","Improving"
"Indonesia",2019,"Pond","Chlorination","2374.38","85.82","80","162.08","Improving"
"Indonesia",2023,"Pond","Chlorination","2377.15","94.32","65","170.55","Improving"
"Indonesia",2001,"Pond","Filtration","2478.08","42.83","65","118.05","N/A"
"Indonesia",2002,"Pond","Filtration","2599.17","67.71","180","141.72","Improving"
"Indonesia",2003,"Pond","Filtration","2715.14","86.42","70","159.27","Improving"
"Indonesia",2006,"Pond","Filtration","2036.86","56.34","105","135.97","Worsening"
"Indonesia",2009,"Pond","Filtration","2174.64","79.14","55","157.39","Improving"
"Indonesia",2015,"Pond","Filtration","2436.60","84.97","75","160.60","Improving"
"Indonesia",2018,"Pond","Filtration","2026.45","68.48","55","148.22","Worsening"
"Indonesia",2000,"River","Boiling","3448.00","57.21","45","122.73","N/A"
"Indonesia",2001,"River","Boiling","2478.08","69.86","65","145.08","Improving"
"Indonesia",2003,"River","Boiling","2715.14","61.83","140","134.68","Worsening"
"Indonesia",2004,"River","Boiling","2174.56","30.73","90","108.98","Worsening"
"Indonesia",2005,"River","Boiling","2696.31","66.28","130","139.32","Improving"
"Indonesia",2006,"River","Boiling","2036.86","31.29","105","110.92","Worsening"
"Indonesia",2007,"River","Boiling","2811.50","90.81","50","162.70","Improving"
"Indonesia",2009,"River","Boiling","2174.64","82.08","55","160.33","Worsening"
"Indonesia",2010,"River","Boiling","2588.50","73.95","60","148.07","Worsening"
"Indonesia",2013,"River","Boiling","2554.43","73.26","35","147.72","Stable"
"Indonesia",2014,"River","Boiling","2619.93","41.73","70","115.53","Worsening"
"Indonesia",2015,"River","Boiling","2436.60","53.06","75","128.69","Improving"
"Indonesia",2022,"River","Boiling","2862.00","75.71","100","147.09","Improving"
"Indonesia",2023,"River","Boiling","2377.15","67.21","65","143.44","Worsening"
"Indonesia",2000,"River","Chlorination","3448.00","54.02","45","119.54","N/A"
"Indonesia",2001,"River","Chlorination","2478.08","71.62","130","146.84","Improving"
"Indonesia",2006,"River","Chlorination","2036.86","62.16","105","141.79","Worsening"
"Indonesia",2016,"River","Chlorination","3107.82","36.07","55","104.99","Worsening"
"Indonesia",2019,"River","Chlorination","2374.38","57.01","240","133.27","Improving"
"Indonesia",2020,"River","Chlorination","3030.57","51.38","35","121.07","Worsening"
"Indonesia",2021,"River","Chlorination","2856.00","71.05","110","142.49","Improving"
"Indonesia",2024,"River","Chlorination","2975.30","79.27","50","149.52","Improving"
"Indonesia",2004,"River","Filtration","2174.56","60.97","90","139.22","N/A"
"Indonesia",2005,"River","Filtration","2696.31","75.76","65","148.80","Improving"
"Indonesia",2006,"River","Filtration","2036.86","52.80","105","132.43","Worsening"
"Indonesia",2007,"River","Filtration","2811.50","74.47","50","146.36","Improving"
"Indonesia",2013,"River","Filtration","2554.43","67.85","35","142.31","Worsening"
"Indonesia",2014,"River","Filtration","2619.93","49.78","140","123.58","Worsening"
"Indonesia",2019,"River","Filtration","2374.38","55.18","80","131.44","Improving"
"Indonesia",2022,"River","Filtration","2862.00","48.86","50","120.24","Worsening"
"Indonesia",2023,"River","Filtration","2377.15","98.99","65","175.22","Improving"
"Indonesia",2001,"Spring","Boiling","2478.08","66.37","65","141.59","N/A"
"Indonesia",2002,"Spring","Boiling","2599.17","42.55","90","116.56","Worsening"
"Indonesia",2003,"Spring","Boiling","2715.14","91.74","70","164.59","Improving"
"Indonesia",2005,"Spring","Boiling","2696.31","54.90","195","127.94","Worsening"
"Indonesia",2007,"Spring","Boiling","2811.50","51.78","50","123.67","Worsening"
"Indonesia",2011,"Spring","Boiling","2089.81","42.51","160","121.61","Worsening"
"Indonesia",2012,"Spring","Boiling","2774.00","42.23","30","114.49","Worsening"
"Indonesia",2015,"Spring","Boiling","2436.60","89.26","75","164.89","Improving"
"Indonesia",2016,"Spring","Boiling","3107.82","39.62","55","108.54","Worsening"
"Indonesia",2019,"Spring","Boiling","2374.38","63.92","80","140.18","Improving"
"Indonesia",2000,"Spring","Chlorination","3448.00","47.53","45","113.05","N/A"
"Indonesia",2003,"Spring","Chlorination","2715.14","82.92","70","155.77","Improving"
"Indonesia",2006,"Spring","Chlorination","2036.86","44.34","105","123.97","Worsening"
"Indonesia",2008,"Spring","Chlorination","2449.38","40.38","40","115.89","Worsening"
"Indonesia",2010,"Spring","Chlorination","2588.50","89.17","60","163.29","Improving"
"Indonesia",2011,"Spring","Chlorination","2089.81","97.87","80","176.97","Improving"
"Indonesia",2012,"Spring","Chlorination","2774.00","50.57","30","122.83","Worsening"
"Indonesia",2014,"Spring","Chlorination","2619.93","97.06","70","170.86","Improving"
"Indonesia",2016,"Spring","Chlorination","3107.82","98.99","55","167.91","Worsening"
"Indonesia",2017,"Spring","Chlorination","2456.10","85.14","100","160.58","Worsening"
"Indonesia",2019,"Spring","Chlorination","2374.38","67.62","160","143.88","Worsening"
"Indonesia",2022,"Spring","Chlorination","2862.00","53.22","50","124.60","Worsening"
"Indonesia",2024,"Spring","Chlorination","2975.30","35.51","50","105.76","Worsening"
"Indonesia",2002,"Spring","Filtration","2599.17","69.69","270","143.70","N/A"
"Indonesia",2004,"Spring","Filtration","2174.56","68.82","90","147.07","Improving"
"Indonesia",2006,"Spring","Filtration","2036.86","84.81","210","164.44","Improving"
"Indonesia",2011,"Spring","Filtration","2089.81","74.31","80","153.41","Worsening"
"Indonesia",2013,"Spring","Filtration","2554.43","45.49","35","119.95","Worsening"
"Indonesia",2014,"Spring","Filtration","2619.93","43.71","70","117.51","Worsening"
"Indonesia",2017,"Spring","Filtration","2456.10","33.41","50","108.85","Worsening"
"Indonesia",2020,"Spring","Filtration","3030.57","80.65","35","150.34","Improving"
"Indonesia",2021,"Spring","Filtration","2856.00","97.14","110","168.58","Improving"
"Indonesia",2024,"Spring","Filtration","2975.30","40.40","50","110.65","Worsening"
"Indonesia",2004,"Tap","Boiling","2174.56","39.68","90","117.93","N/A"
"Indonesia",2009,"Tap","Boiling","2174.64","85.12","55","163.37","Improving"
"Indonesia",2010,"Tap","Boiling","2588.50","95.34","60","169.46","Improving"
"Indonesia",2011,"Tap","Boiling","2089.81","90.10","80","169.20","Stable"
"Indonesia",2018,"Tap","Boiling","2026.45","80.57","55","160.31","Worsening"
"Indonesia",2023,"Tap","Boiling","2377.15","68.37","65","144.60","Worsening"
"Indonesia",2002,"Tap","Chlorination","2599.17","68.31","90","142.32","N/A"
"Indonesia",2006,"Tap","Chlorination","2036.86","69.39","105","149.02","Improving"
"Indonesia",2007,"Tap","Chlorination","2811.50","52.91","50","124.80","Worsening"
"Indonesia",2014,"Tap","Chlorination","2619.93","96.93","70","170.73","Improving"
"Indonesia",2015,"Tap","Chlorination","2436.60","41.73","75","117.36","Worsening"
"Indonesia",2018,"Tap","Chlorination","2026.45","32.63","55","112.37","Worsening"
"Indonesia",2021,"Tap","Chlorination","2856.00","71.05","110","142.49","Improving"
"Indonesia",2024,"Tap","Chlorination","2975.30","99.17","50","169.42","Improving"
"Indonesia",2001,"Tap","Filtration","2478.08","58.25","65","133.47","N/A"
"Indonesia",2006,"Tap","Filtration","2036.86","85.87","105","165.50","Improving"
"Indonesia",2011,"Tap","Filtration","2089.81","74.15","240","153.25","Worsening"
"Indonesia",2015,"Tap","Filtration","2436.60","34.70","150","110.33","Worsening"
"Indonesia",2016,"Tap","Filtration","3107.82","96.88","55","165.80","Improving"
"Indonesia",2017,"Tap","Filtration","2456.10","73.41","50","148.85","Worsening"
"Indonesia",2018,"Tap","Filtration","2026.45","46.60","110","126.34","Worsening"
"Indonesia",2021,"Tap","Filtration","2856.00","78.09","55","149.53","Improving"
"Indonesia",2023,"Tap","Filtration","2377.15","59.71","65","135.94","Worsening"
"Indonesia",2001,"Well","Boiling","2478.08","99.24","65","174.46","N/A"
"Indonesia",2002,"Well","Boiling","2599.17","72.37","270","146.38","Worsening"
"Indonesia",2003,"Well","Boiling","2715.14","78.25","70","151.10","Improving"
"Indonesia",2004,"Well","Boiling","2174.56","69.34","270","147.59","Worsening"
"Indonesia",2006,"Well","Boiling","2036.86","87.13","105","166.76","Improving"
"Indonesia",2015,"Well","Boiling","2436.60","83.58","150","159.21","Worsening"
"Indonesia",2016,"Well","Boiling","3107.82","42.60","55","111.52","Worsening"
"Indonesia",2017,"Well","Boiling","2456.10","71.87","50","147.31","Improving"
"Indonesia",2019,"Well","Boiling","2374.38","76.51","80","152.77","Improving"
"Indonesia",2024,"Well","Boiling","2975.30","60.78","50","131.03","Worsening"
"Indonesia",2002,"Well","Chlorination","2599.17","68.03","270","142.04","N/A"
"Indonesia",2007,"Well","Chlorination","2811.50","38.24","50","110.13","Worsening"
"Indonesia",2010,"Well","Chlorination","2588.50","42.29","120","116.41","Improving"
"Indonesia",2011,"Well","Chlorination","2089.81","55.20","80","134.30","Improving"
"Indonesia",2013,"Well","Chlorination","2554.43","71.50","35","145.96","Improving"
"Indonesia",2016,"Well","Chlorination","3107.82","89.30","55","158.22","Improving"
"Indonesia",2018,"Well","Chlorination","2026.45","56.46","55","136.20","Worsening"
"Indonesia",2019,"Well","Chlorination","2374.38","48.03","80","124.29","Worsening"
"Indonesia",2021,"Well","Chlorination","2856.00","46.23","55","117.67","Worsening"
"Indonesia",2023,"Well","Chlorination","2377.15","76.50","130","152.73","Improving"
"Indonesia",2001,"Well","Filtration","2478.08","83.40","65","158.62","N/A"
"Indonesia",2004,"Well","Filtration","2174.56","92.87","90","171.12","Improving"
"Indonesia",2011,"Well","Filtration","2089.81","32.35","80","111.45","Worsening"
"Indonesia",2012,"Well","Filtration","2774.00","55.91","30","128.17","Improving"
"Indonesia",2013,"Well","Filtration","2554.43","46.92","35","121.38","Worsening"
"Indonesia",2018,"Well","Filtration","2026.45","93.34","55","173.08","Improving"
"Indonesia",2019,"Well","Filtration","2374.38","54.77","160","131.03","Worsening"
"Indonesia",2023,"Well","Filtration","2377.15","32.79","65","109.02","Worsening"
"Mexico",2000,"Lake","Boiling","3473.57","40.48","70","105.74","N/A"
"Mexico",2001,"Lake","Boiling","2404.18","44.65","170","120.61","Improving"
"Mexico",2006,"Lake","Boiling","3024.89","37.14","45","106.89","Worsening"
